well_name,depth_m,lith_code
Well-3,102,7
Well-3,103,7
Well-3,104,3
Well-3,105,6
Well-3,106,10
Well-3,107,10
Well-3,108,8
Well-3,109,10
Well-3,110,3
Well-3,111,5
Well-3,112,9
Well-3,113,2
Well-3,114,9
Well-3,115,9
Well-3,116,3
Well-3,117,9
Well-3,118,9
Well-3,119,4
Well-3,120,10
Well-3,121,5
Well-3,122,6
Well-3,123,1
Well-3,124,9
Well-3,125,10
Well-3,126,2
Well-3,127,10
Well-3,128,10
Well-3,129,10
Well-3,130,9
Well-3,131,7
Well-3,132,10
Well-3,133,6
Well-3,134,6
Well-3,135,7
Well-3,136,2
Well-3,137,8
Well-3,138,1
Well-3,139,4
Well-3,140,10
Well-3,141,2
Well-3,142,10
Well-3,143,7
Well-3,144,7
Well-3,145,7
Well-3,146,2
Well-3,147,8
Well-3,148,8
Well-3,149,9
Well-3,150,5
Well-3,151,2
Well-3,152,1
Well-3,153,5
Well-3,154,6
Well-3,155,9
Well-3,156,9
Well-3,157,3
Well-3,158,7
Well-3,159,6
Well-3,160,9
Well-3,161,2
Well-3,162,8
Well-3,163,3
Well-3,164,9
Well-3,165,1
Well-3,166,1
Well-3,167,5
Well-3,168,2
Well-3,169,3
Well-3,170,3
Well-3,171,5
Well-3,172,8
Well-3,173,4
Well-3,174,9
Well-3,175,8
Well-3,176,1
Well-3,177,2
Well-3,178,8
Well-3,179,10
Well-3,180,7
Well-3,181,6
Well-3,182,2
Well-3,183,7
Well-3,184,7
Well-3,185,1
Well-3,186,8
Well-3,187,2
Well-3,188,4
Well-3,189,4
Well-3,190,7
Well-3,191,5
Well-3,192,7
Well-3,193,2
Well-3,194,9
Well-3,195,9
Well-3,196,1
Well-3,197,8
Well-3,198,2
Well-3,199,9
Well-3,200,10
Well-3,201,4
Well-3,202,10
Well-3,203,2
Well-3,204,9
Well-3,205,8
Well-3,206,7
Well-3,207,4
Well-3,208,3
Well-3,209,4
Well-3,210,6
Well-3,211,3
Well-3,212,3
Well-3,213,10
Well-3,214,4
Well-3,215,10
Well-3,216,2
Well-3,217,1
Well-3,218,2
Well-3,219,10
Well-3,220,10
Well-3,221,3
Well-3,222,9
Well-3,223,3
Well-3,224,7
Well-3,225,4
Well-3,226,4
Well-3,227,3
Well-3,228,3
Well-3,229,4
Well-3,230,3
Well-3,231,10
Well-3,232,7
Well-3,233,5
Well-3,234,6
Well-3,235,2
Well-3,236,10
Well-3,237,8
Well-3,238,6
Well-3,239,6
Well-3,240,3
Well-3,241,8
Well-3,242,8
Well-3,243,1
Well-3,244,6
Well-3,245,4
Well-3,246,1
Well-3,247,1
Well-3,248,2
Well-3,249,4
Well-3,250,10
Well-3,251,10
Well-3,252,4
Well-3,253,6
Well-3,254,10
Well-3,255,5
Well-3,256,8
Well-3,257,6
Well-3,258,7
Well-3,259,8
Well-3,260,6
Well-3,261,5
Well-3,262,9
Well-3,263,4
Well-3,264,10
Well-3,265,4
Well-3,266,9
Well-3,267,10
Well-3,268,3
Well-3,269,2
Well-3,270,2
Well-3,271,2
Well-3,272,10
Well-3,273,8
Well-3,274,8
Well-3,275,10
Well-3,276,8
Well-3,277,2
Well-3,278,3
Well-3,279,8
Well-3,280,10
Well-3,281,3
Well-3,282,2
Well-3,283,7
Well-3,284,6
Well-3,285,8
Well-3,286,4
Well-3,287,4
Well-3,288,5
Well-3,289,7
Well-3,290,7
Well-3,291,6
Well-3,292,2
Well-3,293,3
Well-3,294,5
Well-3,295,8
Well-3,296,7
Well-3,297,10
Well-3,298,5
Well-3,299,4
Well-3,300,7
Well-3,301,8
Well-3,302,1
Well-3,303,3
Well-3,304,2
Well-3,305,2
Well-3,306,2
Well-3,307,5
Well-3,308,2
Well-3,309,7
Well-3,310,10
Well-3,311,7
Well-3,312,5
Well-3,313,10
Well-3,314,4
Well-3,315,7
Well-3,316,7
Well-3,317,4
Well-3,318,7
Well-3,319,7
Well-3,320,5
Well-3,321,9
Well-3,322,2
Well-3,323,9
Well-3,324,4
Well-3,325,8
Well-3,326,2
Well-3,327,6
Well-3,328,9
Well-3,329,3
Well-3,330,5
Well-3,331,3
Well-3,332,5
Well-3,333,5
Well-3,334,10
Well-3,335,5
Well-3,336,5
Well-3,337,3
Well-3,338,6
Well-3,339,8
Well-3,340,6
Well-3,341,7
Well-3,342,5
Well-3,343,9
Well-3,344,7
Well-3,345,7
Well-3,346,5
Well-3,347,1
Well-3,348,3
Well-3,349,9
Well-3,350,9
Well-3,351,8
Well-3,352,2
Well-3,353,4
Well-3,354,3
Well-3,355,1
Well-3,356,1
Well-3,357,5
Well-3,358,4
Well-3,359,2
Well-3,360,4
Well-3,361,9
Well-3,362,9
Well-3,363,5
Well-3,364,5
Well-3,365,6
Well-3,366,4
Well-3,367,9
Well-3,368,3
Well-3,369,9
Well-3,370,5
Well-3,371,7
Well-3,372,1
Well-3,373,10
Well-3,374,2
Well-3,375,8
Well-3,376,3
Well-3,377,8
Well-3,378,9
Well-3,379,6
Well-3,380,6
Well-3,381,5
Well-3,382,3
Well-3,383,6
Well-3,384,7
Well-3,385,8
Well-3,386,2
Well-3,387,6
Well-3,388,7
Well-3,389,6
Well-3,390,1
Well-3,391,4
Well-3,392,9
Well-3,393,8
Well-3,394,7
Well-3,395,2
Well-3,396,1
Well-3,397,3
Well-3,398,2
Well-3,399,3
Well-3,400,5
Well-3,401,9
Well-3,402,10
Well-3,403,6
Well-3,404,6
Well-3,405,9
Well-3,406,3
Well-3,407,10
Well-3,408,10
Well-3,409,4
Well-3,410,3
Well-3,411,10
Well-3,412,2
Well-3,413,3
Well-3,414,10
Well-3,415,6
Well-3,416,3
Well-3,417,7
Well-3,418,7
Well-3,419,8
Well-3,420,3
Well-3,421,8
Well-3,422,7
Well-3,423,9
Well-3,424,6
Well-3,425,2
Well-3,426,5
Well-3,427,2
Well-3,428,10
Well-3,429,10
Well-3,430,10
Well-3,431,10
Well-3,432,10
Well-3,433,6
Well-3,434,8
Well-3,435,6
Well-3,436,3
Well-3,437,10
Well-3,438,1
Well-3,439,1
Well-3,440,1
Well-3,441,3
Well-3,442,1
Well-3,443,7
Well-3,444,4
Well-3,445,2
Well-3,446,8
Well-3,447,5
Well-3,448,9
Well-3,449,4
Well-3,450,6
Well-3,451,6
Well-3,452,3
Well-3,453,1
Well-3,454,4
Well-3,455,2
Well-3,456,5
Well-3,457,5
Well-3,458,1
Well-3,459,4
Well-3,460,10
Well-3,461,4
Well-3,462,4
Well-3,463,4
Well-3,464,8
Well-3,465,3
Well-3,466,3
Well-3,467,4
Well-3,468,4
Well-3,469,3
Well-3,470,4
Well-3,471,5
Well-3,472,1
Well-3,473,10
Well-3,474,3
Well-3,475,7
Well-3,476,8
Well-3,477,2
Well-3,478,9
Well-3,479,5
Well-3,480,10
Well-3,481,10
Well-3,482,9
Well-3,483,8
Well-3,484,10
Well-3,485,6
Well-3,486,2
Well-3,487,9
Well-3,488,2
Well-3,489,10
Well-3,490,10
Well-3,491,9
Well-3,492,1
Well-3,493,10
Well-3,494,8
Well-3,495,10
Well-3,496,10
Well-3,497,5
Well-3,498,4
Well-3,499,6
Well-3,500,3
Well-3,501,5
Well-3,502,8
Well-3,503,2
Well-3,504,9
Well-3,505,1
Well-3,506,2
Well-3,507,7
Well-3,508,5
Well-3,509,1
Well-3,510,9
Well-3,511,9
Well-3,512,5
Well-3,513,6
Well-3,514,6
Well-3,515,2
Well-3,516,2
Well-3,517,6
Well-3,518,5
Well-3,519,2
Well-3,520,9
Well-3,521,4
Well-3,522,2
Well-3,523,3
Well-3,524,6
Well-3,525,5
Well-3,526,4
Well-3,527,3
Well-3,528,8
Well-3,529,5
Well-3,530,8
Well-3,531,8
Well-3,532,9
Well-3,533,1
Well-3,534,3
Well-3,535,6
Well-3,536,1
Well-3,537,6
Well-3,538,10
Well-3,539,1
Well-3,540,1
Well-3,541,6
Well-3,542,4
Well-3,543,8
Well-3,544,6
Well-3,545,9
Well-3,546,5
Well-3,547,8
Well-3,548,5
Well-3,549,8
Well-3,550,5
Well-3,551,3
Well-3,552,7
Well-3,553,3
Well-3,554,4
Well-3,555,2
Well-3,556,6
Well-3,557,7
Well-3,558,2
Well-3,559,1
Well-3,560,3
Well-3,561,1
Well-3,562,4
Well-3,563,4
Well-3,564,2
Well-3,565,6
Well-3,566,8
Well-3,567,2
Well-3,568,8
Well-3,569,2
Well-3,570,5
Well-3,571,10
Well-3,572,3
Well-3,573,8
Well-3,574,10
Well-3,575,8
Well-3,576,8
Well-3,577,3
Well-3,578,5
Well-3,579,4
Well-3,580,3
Well-3,581,6
Well-3,582,10
Well-3,583,4
Well-3,584,2
Well-3,585,2
Well-3,586,3
Well-3,587,4
Well-3,588,2
Well-3,589,5
Well-3,590,5
Well-3,591,6
Well-3,592,1
Well-3,593,9
Well-3,594,1
Well-3,595,1
Well-3,596,7
Well-3,597,8
Well-3,598,10
Well-3,599,1
Well-3,600,7
Well-3,601,1
Well-3,602,3
Well-3,603,9
Well-3,604,1
Well-3,605,1
Well-3,606,3
Well-3,607,6
Well-3,608,6
Well-3,609,9
Well-3,610,8
Well-3,611,9
Well-3,612,8
Well-3,613,10
Well-3,614,6
Well-3,615,1
Well-3,616,7
Well-3,617,1
Well-3,618,7
Well-3,619,7
Well-3,620,6
Well-3,621,10
Well-3,622,10
Well-3,623,9
Well-3,624,10
Well-3,625,10
Well-3,626,7
Well-3,627,4
Well-3,628,5
Well-3,629,5
Well-3,630,4
Well-3,631,6
Well-3,632,7
Well-3,633,1
Well-3,634,6
Well-3,635,4
Well-3,636,7
Well-3,637,6
Well-3,638,5
Well-3,639,2
Well-3,640,9
Well-3,641,8
Well-3,642,2
Well-3,643,2
Well-3,644,10
Well-3,645,3
Well-3,646,1
Well-3,647,5
Well-3,648,5
Well-3,649,2
Well-3,650,8
Well-3,651,8
Well-3,652,3
Well-3,653,7
Well-3,654,8
Well-3,655,8
Well-3,656,4
Well-3,657,4
Well-3,658,8
Well-3,659,10
Well-3,660,6
Well-3,661,9
Well-3,662,9
Well-3,663,2
Well-3,664,1
Well-3,665,1
Well-3,666,5
Well-3,667,4
Well-3,668,7
Well-3,669,3
Well-3,670,2
Well-3,671,9
Well-3,672,9
Well-3,673,7
Well-3,674,2
Well-3,675,3
Well-3,676,10
Well-3,677,4
Well-3,678,1
Well-3,679,9
Well-3,680,2
Well-3,681,2
Well-3,682,9
Well-3,683,9
Well-3,684,4
Well-3,685,6
Well-3,686,6
Well-3,687,5
Well-3,688,7
Well-3,689,5
Well-3,690,3
Well-3,691,7
Well-3,692,1
Well-3,693,4
Well-3,694,5
Well-3,695,3
Well-3,696,4
Well-3,697,1
Well-3,698,5
Well-3,699,9
Well-3,700,3
Well-3,701,3
Well-3,702,8
Well-3,703,10
Well-3,704,1
Well-3,705,6
Well-3,706,2
Well-3,707,5
Well-3,708,7
Well-3,709,4
Well-3,710,5
Well-3,711,1
Well-3,712,7
Well-3,713,3
Well-3,714,2
Well-3,715,4
Well-3,716,9
Well-3,717,8
Well-3,718,7
Well-3,719,3
Well-3,720,10
Well-3,721,2
Well-3,722,7
Well-3,723,4
Well-3,724,9
Well-3,725,1
Well-3,726,2
Well-3,727,7
Well-3,728,5
Well-3,729,10
Well-3,730,6
Well-3,731,2
Well-3,732,6
Well-3,733,5
Well-3,734,1
Well-3,735,3
Well-3,736,8
Well-3,737,5
Well-3,738,5
Well-3,739,9
Well-3,740,5
Well-3,741,3
Well-3,742,1
Well-3,743,2
Well-3,744,1
Well-3,745,2
Well-3,746,4
Well-3,747,6
Well-3,748,1
Well-3,749,10
Well-3,750,8
Well-3,751,5
Well-3,752,10
Well-3,753,2
Well-3,754,7
Well-3,755,5
Well-3,756,9
Well-3,757,1
Well-3,758,3
Well-3,759,7
Well-3,760,3
Well-3,761,3
Well-3,762,7
Well-3,763,3
Well-3,764,2
Well-3,765,7
Well-3,766,6
Well-3,767,9
Well-3,768,3
Well-3,769,5
Well-3,770,9
Well-3,771,4
Well-3,772,1
Well-3,773,3
Well-3,774,4
Well-3,775,1
Well-3,776,7
Well-3,777,10
Well-3,778,10
Well-3,779,6
Well-3,780,10
Well-3,781,5
Well-3,782,5
Well-3,783,5
Well-3,784,6
Well-3,785,3
Well-3,786,5
Well-3,787,8
Well-3,788,7
Well-3,789,8
Well-3,790,7
Well-3,791,7
Well-3,792,5
Well-3,793,8
Well-3,794,6
Well-3,795,9
Well-3,796,9
Well-3,797,10
Well-3,798,3
Well-3,799,2
Well-3,800,1
Well-3,801,6
Well-3,802,9
Well-3,803,4
Well-3,804,5
Well-3,805,7
Well-3,806,8
Well-3,807,4
Well-3,808,8
Well-3,809,3
Well-3,810,6
Well-3,811,7
Well-3,812,4
Well-3,813,6
Well-3,814,6
Well-3,815,1
Well-3,816,4
Well-3,817,5
Well-3,818,3
Well-3,819,10
Well-3,820,6
Well-3,821,9
Well-3,822,4
Well-3,823,3
Well-3,824,4
Well-3,825,7
Well-3,826,4
Well-3,827,10
Well-3,828,2
Well-3,829,8
Well-3,830,7
Well-3,831,1
Well-3,832,2
Well-3,833,9
Well-3,834,8
Well-3,835,1
Well-3,836,2
Well-3,837,6
Well-3,838,9
Well-3,839,4
Well-3,840,10
Well-3,841,9
Well-3,842,4
Well-3,843,2
Well-3,844,5
Well-3,845,2
Well-3,846,3
Well-3,847,8
Well-3,848,6
Well-3,849,10
Well-3,850,4
Well-3,851,3
Well-3,852,6
Well-3,853,5
Well-3,854,6
Well-3,855,2
Well-3,856,5
Well-3,857,4
Well-3,858,1
Well-3,859,8
Well-3,860,4
Well-3,861,5
Well-3,862,5
Well-3,863,5
Well-3,864,7
Well-3,865,1
Well-3,866,9
Well-3,867,2
Well-3,868,1
Well-3,869,9
Well-3,870,2
Well-3,871,5
Well-3,872,1
Well-3,873,6
Well-3,874,3
Well-3,875,8
Well-3,876,9
Well-3,877,6
Well-3,878,8
Well-3,879,10
Well-3,880,1
Well-3,881,7
Well-3,882,6
Well-3,883,3
Well-3,884,9
Well-3,885,10
Well-3,886,9
Well-3,887,10
Well-3,888,7
Well-3,889,6
Well-3,890,8
Well-3,891,2
Well-3,892,2
Well-3,893,5
Well-3,894,3
Well-3,895,1
Well-3,896,3
Well-3,897,4
Well-3,898,4
Well-3,899,1
Well-3,900,1
Well-3,901,7
Well-3,902,1
Well-3,903,1
Well-3,904,7
Well-3,905,7
Well-3,906,7
Well-3,907,4
Well-3,908,6
Well-3,909,2
Well-3,910,8
Well-3,911,9
Well-3,912,4
Well-3,913,1
Well-3,914,3
Well-3,915,1
Well-3,916,8
Well-3,917,5
Well-3,918,6
Well-3,919,5
Well-3,920,5
Well-3,921,2
Well-3,922,7
Well-3,923,6
Well-3,924,1
Well-3,925,10
Well-3,926,7
Well-3,927,1
Well-3,928,3
Well-3,929,2
Well-3,930,4
Well-3,931,3
Well-3,932,8
Well-3,933,7
Well-3,934,6
Well-3,935,8
Well-3,936,3
Well-3,937,5
Well-3,938,2
Well-3,939,8
Well-3,940,7
Well-3,941,6
Well-3,942,4
Well-3,943,7
Well-3,944,6
Well-3,945,7
Well-3,946,8
Well-3,947,5
Well-3,948,8
Well-3,949,9
Well-3,950,10
Well-3,951,1
Well-3,952,3
Well-3,953,5
Well-3,954,3
Well-3,955,2
Well-3,956,10
Well-3,957,4
Well-3,958,10
Well-3,959,10
Well-3,960,4
Well-3,961,10
Well-3,962,2
Well-3,963,4
Well-3,964,4
Well-3,965,1
Well-3,966,4
Well-3,967,6
Well-3,968,8
Well-3,969,8
Well-3,970,8
Well-3,971,2
Well-3,972,7
Well-3,973,10
Well-3,974,6
Well-3,975,10
Well-3,976,3
Well-3,977,2
Well-3,978,10
Well-3,979,2
Well-3,980,4
Well-3,981,2
Well-3,982,4
Well-3,983,10
Well-3,984,3
Well-3,985,5
Well-3,986,7
Well-3,987,10
Well-3,988,1
Well-3,989,9
Well-3,990,3
Well-3,991,9
Well-3,992,9
Well-3,993,4
Well-3,994,1
Well-3,995,1
Well-3,996,7
Well-3,997,7
Well-3,998,7
Well-3,999,5
Well-3,1000,9
Well-3,1001,9
Well-3,1002,6
Well-3,1003,1
Well-3,1004,1
Well-3,1005,4
Well-3,1006,1
Well-3,1007,9
Well-3,1008,6
Well-3,1009,8
Well-3,1010,3
Well-3,1011,2
Well-3,1012,8
Well-3,1013,10
Well-3,1014,7
Well-3,1015,10
Well-3,1016,5
Well-3,1017,4
Well-3,1018,8
Well-3,1019,7
Well-3,1020,6
Well-3,1021,1
Well-3,1022,3
Well-3,1023,4
Well-3,1024,2
Well-3,1025,1
Well-3,1026,3
Well-3,1027,8
Well-3,1028,1
Well-3,1029,6
Well-3,1030,9
Well-3,1031,5
Well-3,1032,4
Well-3,1033,8
Well-3,1034,6
Well-3,1035,5
Well-3,1036,10
Well-3,1037,4
Well-3,1038,2
Well-3,1039,2
Well-3,1040,8
Well-3,1041,10
Well-3,1042,3
Well-3,1043,6
Well-3,1044,5
Well-3,1045,7
Well-3,1046,1
Well-3,1047,6
Well-3,1048,8
Well-3,1049,4
Well-3,1050,6
Well-3,1051,7
Well-3,1052,5
Well-3,1053,8
Well-3,1054,5
Well-3,1055,2
Well-3,1056,10
Well-3,1057,5
Well-3,1058,10
Well-3,1059,1
Well-3,1060,10
Well-3,1061,9
Well-3,1062,8
Well-3,1063,5
Well-3,1064,2
Well-3,1065,5
Well-3,1066,4
Well-3,1067,2
Well-3,1068,4
Well-3,1069,6
Well-3,1070,9
Well-3,1071,4
Well-3,1072,8
Well-3,1073,8
Well-3,1074,9
Well-3,1075,10
Well-3,1076,3
Well-3,1077,2
Well-3,1078,3
Well-3,1079,7
Well-3,1080,1
Well-3,1081,5
Well-3,1082,2
Well-3,1083,7
Well-3,1084,8
Well-3,1085,2
Well-3,1086,2
Well-3,1087,5
Well-3,1088,3
Well-3,1089,1
Well-3,1090,5
Well-3,1091,1
Well-3,1092,8
Well-3,1093,8
Well-3,1094,7
Well-3,1095,4
Well-3,1096,2
Well-3,1097,7
Well-3,1098,1
Well-3,1099,4
Well-3,1100,5
Well-3,1101,9
Well-3,1102,3
Well-3,1103,3
Well-3,1104,8
Well-3,1105,6
Well-3,1106,10
Well-3,1107,4
Well-3,1108,2
Well-3,1109,1
Well-3,1110,8
Well-3,1111,8
Well-3,1112,6
Well-3,1113,3
Well-3,1114,8
Well-3,1115,10
Well-3,1116,2
Well-3,1117,6
Well-3,1118,10
Well-3,1119,10
Well-3,1120,4
Well-3,1121,5
Well-3,1122,2
Well-3,1123,4
Well-3,1124,7
Well-3,1125,9
Well-3,1126,7
Well-3,1127,2
Well-3,1128,2
Well-3,1129,3
Well-3,1130,3
Well-3,1131,5
Well-3,1132,7
Well-3,1133,10
Well-3,1134,3
Well-3,1135,2
Well-3,1136,7
Well-3,1137,10
Well-3,1138,3
Well-3,1139,8
Well-3,1140,7
Well-3,1141,10
Well-3,1142,9
Well-3,1143,1
Well-3,1144,6
Well-3,1145,5
Well-3,1146,2
Well-3,1147,3
Well-3,1148,1
Well-3,1149,7
Well-3,1150,6
Well-3,1151,8
Well-3,1152,6
Well-3,1153,5
Well-3,1154,2
Well-3,1155,3
Well-3,1156,3
Well-3,1157,8
Well-3,1158,9
Well-3,1159,9
Well-3,1160,2
Well-3,1161,3
Well-3,1162,7
Well-3,1163,2
Well-3,1164,1
Well-3,1165,5
Well-3,1166,7
Well-3,1167,1
Well-3,1168,8
Well-3,1169,10
Well-3,1170,3
Well-3,1171,6
Well-3,1172,9
Well-3,1173,9
Well-3,1174,1
Well-3,1175,3
Well-3,1176,4
Well-3,1177,10
Well-3,1178,4
Well-3,1179,4
Well-3,1180,1
Well-3,1181,7
Well-3,1182,4
Well-3,1183,8
Well-3,1184,6
Well-3,1185,10
Well-3,1186,3
Well-3,1187,9
Well-3,1188,5
Well-3,1189,3
Well-3,1190,1
Well-3,1191,6
Well-3,1192,4
Well-3,1193,1
Well-3,1194,3
Well-3,1195,7
Well-3,1196,9
Well-3,1197,5
Well-3,1198,7
Well-3,1199,9
Well-3,1200,3
Well-3,1201,6
Well-3,1202,9
Well-3,1203,7
Well-3,1204,4
Well-3,1205,6
Well-3,1206,3
Well-3,1207,2
Well-3,1208,1
Well-3,1209,2
Well-3,1210,9
Well-3,1211,10
Well-3,1212,8
Well-3,1213,6
Well-3,1214,10
Well-3,1215,8
Well-3,1216,7
Well-3,1217,5
Well-3,1218,1
Well-3,1219,7
Well-3,1220,2
Well-3,1221,2
Well-3,1222,8
Well-3,1223,9
Well-3,1224,9
Well-3,1225,9
Well-3,1226,7
Well-3,1227,4
Well-3,1228,10
Well-3,1229,1
Well-3,1230,1
Well-3,1231,3
Well-3,1232,1
Well-3,1233,3
Well-3,1234,1
Well-3,1235,4
Well-3,1236,4
Well-3,1237,8
Well-3,1238,4
Well-3,1239,5
Well-3,1240,10
Well-3,1241,1
Well-3,1242,10
Well-3,1243,10
Well-3,1244,8
Well-3,1245,10
Well-3,1246,2
Well-3,1247,6
Well-3,1248,1
Well-3,1249,6
Well-3,1250,6
Well-3,1251,9
Well-3,1252,1
Well-3,1253,4
Well-3,1254,9
Well-3,1255,6
Well-3,1256,9
Well-3,1257,6
Well-3,1258,10
Well-3,1259,6
Well-3,1260,7
Well-3,1261,6
Well-3,1262,5
Well-3,1263,6
Well-3,1264,5
Well-3,1265,5
Well-3,1266,1
Well-3,1267,1
Well-3,1268,8
Well-3,1269,3
Well-3,1270,1
Well-3,1271,2
Well-3,1272,4
Well-3,1273,7
Well-3,1274,8
Well-3,1275,3
Well-3,1276,10
Well-3,1277,2
Well-3,1278,8
Well-3,1279,8
Well-3,1280,9
Well-3,1281,2
Well-3,1282,8
Well-3,1283,2
Well-3,1284,10
Well-3,1285,4
Well-3,1286,10
Well-3,1287,6
Well-3,1288,5
Well-3,1289,2
Well-3,1290,8
Well-3,1291,8
Well-3,1292,7
Well-3,1293,3
Well-3,1294,6
Well-3,1295,8
Well-3,1296,9
Well-3,1297,8
Well-3,1298,4
Well-3,1299,3
Well-3,1300,9
Well-3,1301,10
Well-3,1302,8
Well-3,1303,8
Well-3,1304,7
Well-3,1305,3
Well-3,1306,6
Well-3,1307,9
Well-3,1308,7
Well-3,1309,8
Well-3,1310,5
Well-3,1311,6
Well-3,1312,4
Well-3,1313,3
Well-3,1314,7
Well-3,1315,6
Well-3,1316,8
Well-3,1317,3
Well-3,1318,4
Well-3,1319,6
Well-3,1320,2
Well-3,1321,2
Well-3,1322,3
Well-3,1323,6
Well-3,1324,8
Well-3,1325,8
Well-3,1326,4
Well-3,1327,6
Well-3,1328,7
Well-3,1329,6
Well-3,1330,2
Well-3,1331,8
Well-3,1332,8
Well-3,1333,1
Well-3,1334,8
Well-3,1335,5
Well-3,1336,3
Well-3,1337,4
Well-3,1338,7
Well-3,1339,10
Well-3,1340,3
Well-3,1341,7
Well-3,1342,6
Well-3,1343,3
Well-3,1344,2
Well-3,1345,6
Well-3,1346,9
Well-3,1347,5
Well-3,1348,6
Well-3,1349,5
Well-3,1350,2
Well-3,1351,3
Well-3,1352,4
Well-3,1353,6
Well-3,1354,8
Well-3,1355,6
Well-3,1356,2
Well-3,1357,10
Well-3,1358,10
Well-3,1359,2
Well-3,1360,3
Well-3,1361,6
Well-3,1362,3
Well-3,1363,8
Well-3,1364,8
Well-3,1365,8
Well-3,1366,5
Well-3,1367,8
Well-3,1368,9
Well-3,1369,8
Well-3,1370,4
Well-3,1371,4
Well-3,1372,5
Well-3,1373,8
Well-3,1374,3
Well-3,1375,2
Well-3,1376,4
Well-3,1377,6
Well-3,1378,7
Well-3,1379,6
Well-3,1380,9
Well-3,1381,9
Well-3,1382,5
Well-3,1383,1
Well-3,1384,8
Well-3,1385,4
Well-3,1386,4
Well-3,1387,7
Well-3,1388,10
Well-3,1389,2
Well-3,1390,8
Well-3,1391,7
Well-3,1392,3
Well-3,1393,5
Well-3,1394,8
Well-3,1395,2
Well-3,1396,1
Well-3,1397,2
Well-3,1398,4
Well-3,1399,6
Well-3,1400,1
Well-3,1401,2
Well-3,1402,3
Well-3,1403,9
Well-3,1404,7
Well-3,1405,1
Well-3,1406,2
Well-3,1407,3
Well-3,1408,5
Well-3,1409,9
Well-3,1410,5
Well-3,1411,10
Well-3,1412,2
Well-3,1413,9
Well-3,1414,10
Well-3,1415,1
Well-3,1416,9
Well-3,1417,3
Well-3,1418,4
Well-3,1419,10
Well-3,1420,9
Well-3,1421,10
Well-3,1422,6
Well-3,1423,1
Well-3,1424,8
Well-3,1425,2
Well-3,1426,6
Well-3,1427,9
Well-3,1428,9
Well-3,1429,7
Well-3,1430,9
Well-3,1431,3
Well-3,1432,3
Well-3,1433,10
Well-3,1434,4
Well-3,1435,5
Well-3,1436,4
Well-3,1437,7
Well-3,1438,9
Well-3,1439,2
Well-3,1440,6
Well-3,1441,9
Well-3,1442,2
Well-3,1443,3
Well-3,1444,9
Well-3,1445,4
Well-3,1446,10
Well-3,1447,8
Well-3,1448,5
Well-3,1449,9
Well-3,1450,6
Well-3,1451,9
Well-3,1452,3
Well-3,1453,10
Well-3,1454,6
Well-3,1455,2
Well-3,1456,5
Well-3,1457,3
Well-3,1458,5
Well-3,1459,3
Well-3,1460,2
Well-3,1461,8
Well-3,1462,1
Well-3,1463,3
Well-3,1464,4
Well-3,1465,9
Well-3,1466,8
Well-3,1467,9
Well-3,1468,10
Well-3,1469,1
Well-3,1470,8
Well-3,1471,6
Well-3,1472,2
Well-3,1473,1
Well-3,1474,4
Well-3,1475,10
Well-3,1476,10
Well-3,1477,3
Well-3,1478,7
Well-3,1479,6
Well-3,1480,6
Well-3,1481,10
Well-3,1482,1
Well-3,1483,1
Well-3,1484,6
Well-3,1485,1
Well-3,1486,5
Well-3,1487,10
Well-3,1488,7
Well-3,1489,4
Well-3,1490,9
Well-3,1491,2
Well-3,1492,4
Well-3,1493,3
Well-3,1494,10
Well-3,1495,6
Well-3,1496,10
Well-3,1497,4
Well-3,1498,2
Well-3,1499,6
Well-3,1500,6
Well-3,1501,3
Well-3,1502,1
Well-3,1503,1
Well-3,1504,3
Well-3,1505,8
Well-3,1506,8
Well-3,1507,6
Well-3,1508,1
Well-3,1509,2
Well-3,1510,1
Well-3,1511,1
Well-3,1512,2
Well-3,1513,8
Well-3,1514,6
Well-3,1515,8
Well-3,1516,10
Well-3,1517,3
Well-3,1518,7
Well-3,1519,1
Well-3,1520,9
Well-3,1521,4
Well-3,1522,3
Well-3,1523,4
Well-3,1524,7
Well-3,1525,8
Well-3,1526,1
Well-3,1527,1
Well-3,1528,8
Well-3,1529,9
Well-3,1530,7
Well-3,1531,2
Well-3,1532,10
Well-3,1533,5
Well-3,1534,5
Well-3,1535,10
Well-3,1536,3
Well-3,1537,3
Well-3,1538,5
Well-3,1539,2
Well-3,1540,7
Well-3,1541,7
Well-3,1542,9
Well-3,1543,3
Well-3,1544,4
Well-3,1545,8
Well-3,1546,5
Well-3,1547,3
Well-3,1548,6
Well-3,1549,8
Well-3,1550,6
Well-3,1551,7
Well-3,1552,8
Well-3,1553,2
Well-3,1554,6
Well-3,1555,6
Well-3,1556,10
Well-3,1557,10
Well-3,1558,7
Well-3,1559,1
Well-3,1560,3
Well-3,1561,5
Well-3,1562,6
Well-3,1563,5
Well-3,1564,3
Well-3,1565,6
Well-3,1566,5
Well-3,1567,10
Well-3,1568,3
Well-3,1569,8
Well-3,1570,9
Well-3,1571,4
Well-3,1572,3
Well-3,1573,7
Well-3,1574,5
Well-3,1575,2
Well-3,1576,6
Well-3,1577,10
Well-3,1578,8
Well-3,1579,3
Well-3,1580,5
Well-3,1581,5
Well-3,1582,4
Well-3,1583,9
Well-3,1584,1
Well-3,1585,4
Well-3,1586,8
Well-3,1587,7
Well-3,1588,3
Well-3,1589,4
